Data/Hora;Placa;Nr. de Frota;Descricao;Modelo;Volume (l);Odometro;Horimetro;Custo(R$);Frentista;Cod. do Frentista;Bomba;Cod. da Bomba;Tanque;Cod do Tanque;Posto;Cod. do Posto
22/05/2025 22:30;PC2007;PC2007;Pá Carregadeira;636D;64.495;0;1971;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 22:36;CB3066;CB3066;Basculante 12m³;Atego 2429;121.599;67897;3097;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 22:44;CB3012;CB3012;Basculante 12m³;TECTOR 24-280;112.780;58272;2749;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 22:49;RC2012;RC2012;Retroescavadeira;416.0;83.752;0;2396;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 22:50;RC2006;RC2006;Retroescavadeira;416.0;74.247;0;2255;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 22:55;PC2015;PC2015;Pá Carregadeira;636D;29.200;0;1459;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:01;CB3059;CB3059;Basculante 12m³;Atego 2429;110.114;32222;1468;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:04;CB3054;CB3054;Basculante 12m³;Atego 2429;75.733;46712;0;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:06;CB3036;CB3036;Basculante 12m³;Atego 2433;163.847;68185;3187;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:11;CB3037;CB3037;Basculante 12m³;Atego 2433;92.876;44446;2547;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:27;PC2006;PC2006;Pá Carregadeira;636D;30.971;0;1233;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:28;CB3064;CB3064;Basculante 12m³;Atego 2429;90.457;50770;2521;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:35;PC2002;PC2002;Pá Carregadeira;636D;54.590;0;1510;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:45;PC2019;PC2019;Pá Carregadeira;636D;49.466;0;2188;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
22/05/2025 23:51;CB3028;CB3028;Basculante 12m³;Atego 2433;126.990;43571;2140;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 00:47;CC17;CC17;Compactador 15m³;VW 17.260 Mec.;37.409;142910;13399;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 01:01;CS2002;CS2002;Compactador Planalto12m³;VW 17.260 Mec.;50.304;24453;1922;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 01:54;VM2004;VM2004;Varredeira V65;VW 17.210;160.514;15941;1031;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 02:00;VM2006;VM2006;Varredeira V65;VW 17.210;156.133;9807;772;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 02:17;VM2007;VM2007;Varredeira V65;VW 17.210;275.961;16309;951;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 02:24;VM2012;VM2012;Varredeira V65;VW 17.210;101.504;8699;751;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 02:29;VM2011;VM2011;Varredeira V65;VW 17.210;106.438;11445;824;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 02:34;VM2005;VM2005;Varredeira V65;VW 17.210;91.142;17470;1118;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 02:38;VM2008;VM2008;Varredeira V65;VW 17.210;35.085;13046;914;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 04:44;CL3041;CL3041;Compactador Planalto 19m³;VW 24.260;44.666;30324;3043;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 04:55;CL3020;CL3020;Compactador Planalto 19m³;VW 24.260 Aut.;129.980;53845;5344;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 05:14;CB3061;CB3061;Basculante 12m³;Atego 2429;104.114;25475;1252;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 05:29;CB3053;CB3053;Basculante 12m³;Atego 2429;161.314;53194;2697;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 05:59;CB3041;CB3041;Basculante 12m³;Atego 2433;103.847;73198;3286;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 06:16;PC2015;PC2015;Pá Carregadeira;636D;39.257;0;1464;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 06:28;CB3042;CB3042;BASCULANTE 12M³;Tector 24-320;86.723;49772;2247;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 06:34;PC2017;PC2017;Pá Carregadeira;636D;39.638;0;2267;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 06:39;CB3050;CB3050;Basculante 12m³;Atego 2429;143.847;18348;873;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 06:46;PC2016;PC2016;Pá Carregadeira;636D;41.466;0;803;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 06:50;CB3057;CB3057;Basculante 12m³;Atego 2429;145.085;48867;2329;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 06:58;CB3029;CB3029;Basculante 12m³;Atego 2433;127.238;32542;2333;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 07:10;BS3006;BS3006;Baú Coleta Seletiva;Atego 2429;34.190;15000;1145;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 07:17;RC2010;RC2010;Retroescavadeira;416.0;92.990;0;1515;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 07:21;PC2007;PC2007;Pá Carregadeira;636D;41.771;0;1976;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 07:52;VM2014;VM2014;Varredeira V65;VW 17.210;71.599;8252;731;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 07:55;VM2014;VM2014;Varredeira V65;VW 17.210;79.619;8252;731;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 08:05;SL001;SL001;Compactador Lopac 5m³;VW 11.180;55.733;48684;3710;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 13:40;CB3005;CB3005;Basculante 12m³;VW 24.280 Mec;119.638;36714;2047;0.00;008 CLAUDIA;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 13:53;PC2011;PC2011;Pá Carregadeira;636D;77.000;0;1805;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 13:58;RC2012;RC2012;Retroescavadeira;416.0;64.609;0;2406;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 14:00;CB3027;CB3027;Basculante 12m³;Atego 2433;93.000;46199;2251;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 14:04;PC2008;PC2008;Pá Carregadeira;636D;55.409;0;1756;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 14:06;CB3056;CB3056;Basculante 12m³;Atego 2429;85.000;55234;0;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 14:10;PC2010;PC2010;Pá Carregadeira;636D;95.333;0;1977;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 14:13;CB3063;CB3063;Basculante 12m³;Atego 2429;102.000;38467;2164;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 14:19;RC2005;RC2005;Retroescavadeira;416.0;83.500;0;1447;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 14:20;CB3038;CB3038;Basculante 12m³;Atego 2433;165.885;31445;2267;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 14:24;CB2014;CB2014;BASCULANTE 6M³;Atego 1719;128.500;30292;1475;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 14:25;CB3023;CB3023;Basculante 12m³;Atego 2433;100.000;48287;2238;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 14:31;CB3025;CB3025;Basculante 12m³;Atego 2433;181.000;46918;2343;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 14:33;CB2019;CB2019;BASCULANTE 6M³;Atego 1719;13.000;34458;1801;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 14:33;CL2015;CL2015;Compactador Planalto15m³;VW 17.260 Mec.;73.000;135510;9513;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 14:39;CB3024;CB3024;Basculante 12m³;Atego 2433;208.000;39153;2064;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 14:41;PC2007;PC2007;Pá Carregadeira;636D;40.857;0;1981;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 14:45;CL3025;CL3025;Compactador 19M³;VW 26.260;95.000;54269;4687;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 14:51;CL2013;CL2013;Compactador Planalto15m³;VW 17.260 Mec.;86.000;137619;10542;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 14:55;CL3034;CL3034;Compactador 19M³;VW 26.260;81.000;56777;5093;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 14:58;CB3058;CB3058;Basculante 12m³;Atego 2429;138.500;33253;1681;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 15:02;CL2014;CL2014;Compactador Planalto15m³;VW 17.260 Mec.;93.500;126246;8586;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 15:06;CB3016;CB3016;Basculante 12m³;TECTOR 24-280;117.500;51001;2660;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 15:10;BS3001;BS3001;Baú Coleta Seletiva;VW 24.280 Mec;91.500;23993;2027;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 15:11;CC10;CC10;Compactador 15m³;VW 17.260 Mec.;121.085;59106;6171;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 15:16;BS3005;BS3005;Baú Coleta Seletiva;Atego 2426;88.500;33401;2925;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 15:22;PC2005;PC2005;Pá Carregadeira;636D;58.500;0;2680;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 15:23;RC2006;RC2006;Retroescavadeira;416.0;49.333;0;2263;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 15:27;CL3023;CL3023;Compactador Planalto 19m³;VW 24.260 Aut.;143.500;61053;5459;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 15:28;BS2002;BS2002;Baú Coleta Seletiva;-;31.500;166522;5411;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 15:32;CL3032;CL3032;Compactador 19M³;VW 26.260;81.500;48833;4581;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 15:33;CS2013;CS2013;Compactador Planalto15m³;VW 17.260 Mec.;77.000;22299;1902;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 15:38;CL3022;CL3022;Compactador Planalto 19m³;VW 24.260 Aut.;163.000;59326;5296;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 15:41;CL3018;CL3018;Compactador Planalto 19m³;VW 24.260;102.000;56135;5502;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 15:46;CL3033;CL3033;Compactador 19M³;VW 26.260;116.500;52793;4496;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 15:50;CC21;CC21;Compactador 15m³;VW 17.260 Mec.;115.000;80585;7140;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 15:50;CS2010;CS2010;Compactador Planalto12m³;VW 17.260 Mec.;94.000;27066;2145;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 15:52;BS2003;BS2003;Baú Coleta Seletiva;-;71.500;73477;3140;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 15:54;CS2011;CS2011;Compactador Planalto12m³;VW 17.260 Mec.;96.000;25648;2193;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 15:57;CL2003;CL2003;Compactador Planalto 15m³;VW 24.280 Mec;88.000;59041;5545;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 16:01;CL3027;CL3027;Compactador 19M³;VW 26.260;100.500;68471;5221;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 16:04;BS2005;BS2005;Baú Coleta Seletiva;-;80.000;136655;5270;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 16:06;CL3011;CL3011;Compactador Planalto 19m³;VW 24.260 Aut.;151.000;36328;3194;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 16:12;CL3030;CL3030;Compactador 19M³;VW 26.260;84.500;41587;3819;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 16:15;AFERIÇÃO;AFERIÇÃO;TAMBOR 20 LITROS;-;6.857;0;0;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 16:18;BS3009;BS3009;Baú Coleta Seletiva;Atego 2429;126.304;11896;925;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 16:30;BS3003;BS3003;Baú Coleta Seletiva;VW 24.280 Mec;82.000;24013;2242;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 16:32;CC13;CC13;Compactador 15m³;VW 17.260 Mec.;123.000;64871;6100;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 16:41;CL2018;CL2018;Compactador Planalto15m³;VW 17.260 Mec.;109.619;98397;8857;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 16:42;CC02;CC02;Compactador 15m³;VW 17.260 Mec.;105.000;64824;6209;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 16:43;BS2004;BS2004;Baú Coleta Seletiva;-;38.500;146480;4445;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 16:48;CL2006;CL2006;Compactador Planalto15m³;VW 18.260;99.000;60783;5494;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 16:50;BS3010;BS3010;Baú Coleta Seletiva;Atego 2429;102.000;14910;1123;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 16:52;CL2001;CL2001;Compactador 15m³;VW 24.280 Mec;95.000;69764;6170;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
23/05/2025 16:53;CL3040;CL3040;Compactador Planalto 19m³;VW 26.260;106.000;32601;3168;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 16:56;CL3014;CL3014;Compactador Planalto 19m³;VW 24.260 Aut.;138.000;53529;5294;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 17:00;CS2007;CS2007;Compactador Planalto12m³;VW 17.260 Mec.;78.761;26644;2229;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 17:04;CL3006;CL3006;Compactador Usimeca 19m³;VW 24.260 Aut.;134.500;60452;5961;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 17:22;CL3021;CL3021;Compactador Planalto 19m³;VW 24.260 Aut.;170.000;60429;5493;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 17:23;BS3002;BS3002;Baú Coleta Seletiva;VW 24.280 Mec;40.000;26222;2098;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 17:24;CL2007;CL2007;Compactador Planalto15m³;VW 18.260;151.942;55825;5163;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 17:29;CL3016;CL3016;Compactador Planalto 19m³;VW 24.260;128.000;51894;5187;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 17:32;CL3039;CL3039;Compactador Planalto 19m³;VW 26.260;152.500;35974;3174;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 17:34;CL3019;CL3019;Compactador Planalto 19m³;VW 24.260 Aut.;118.495;50113;5291;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 17:36;CL3035;CL3035;Compactador Planalto 19m³;VW 26.260;135.000;33875;3325;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 17:38;CL19;CL19;Compactador 15m³;VW 17.260 Mec.;99.500;82042;7239;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 17:44;CL2004;CL2004;Compactador Planalto 15m³;VW 24.280 Mec;200.500;61895;5970;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 17:46;CL3017;CL3017;Compactador Planalto 19m³;VW 24.260;121.500;57016;5626;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 17:49;CL3031;CL3031;Compactador 19M³;VW 26.260;108.647;50387;4795;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 17:52;CL3003;CL3003;Compactador Usimeca 19m³;VW 24.260 Aut.;172.500;55970;5777;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 17:58;BS2001;BS2001;Baú Coleta Seletiva;-;101.047;177345;6881;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 18:01;CL2002;CL2002;Compactador 15m³;VW 24.280 Mec;117.000;57116;5647;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 18:06;CL3015;CL3015;Compactador Planalto 19m³;VW 24.260 Aut.;98.000;51818;5672;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 18:12;CL3002;CL3002;Compactador Usimeca 19m³;VW 24.260 Aut.;156.000;57704;6072;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 18:34;CL3043;CL3043;Compactador Planalto 19m³;VW 24.260;154.500;29342;2885;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 18:41;CL3009;CL3009;Compactador Planalto 19m³;VW 24.260 Aut.;103.500;52827;5327;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 18:44;CC03;CC03;Compactador 15m³;VW 17.260 Mec.;103.000;44713;4528;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 18:47;CL3004;CL3004;Compactador Usimeca 19m³;VW 24.260 Aut.;167.500;61562;5897;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 18:53;CL3012;CL3012;Compactador Planalto 19m³;VW 24.260 Aut.;152.000;59677;5608;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 18:55;CL3036;CL3036;Compactador Planalto 19m³;VW 26.260;120.000;29700;3143;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 18:58;CL3037;CL3037;Compactador Planalto 19m³;VW 26.260;171.000;35269;3071;0.00;002 SILVANETE;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 19:03;CC18;CC18;Compactador 15m³;VW 17.260 Mec.;111.500;88115;8532;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 19:09;CL2016;CL2016;Compactador Planalto15m³;VW 17.260 Mec.;122.500;130289;9535;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
23/05/2025 19:12;CL3029;CL3029;Compactador 19M³;VW 26.260;128.019;47211;4765;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 19:17;CL3007;CL3007;Compactador Usimeca 19m³;VW 24.260 Aut.;115.123;61424;6122;0.00;009 RONI;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 19:21;CC14;CC14;Compactador 15m³;VW 17.260 Mec.;112.133;6577;6577;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 21:06;PC2011;PC2011;Pá Carregadeira;636D;141.500;0;1805;0.00;003 PA1 RESERVA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
23/05/2025 21:52;CL3005;CL3005;Compactador Usimeca 19m³;VW 24.260 Aut.;155.000;55517;5503;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
